HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
2,2,E06000024,0,341,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,3,E,29,10/30/2000,2000,174800,2,0,305,B3124,1,BR,346000,2,Cleveland Road,7
3,3,E06000024,0,420,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,7,E,25,10/30/2000,2000,174800,2,0,383,B3124,4,BR,346000,1,Cleveland Road,8
2,2,E06000024,0,261,South West,"East of Valley Road, North Weston",North Somerset,0,990021,1,5,E,32,10/30/2000,2000,174800,0,0,222,B3124,2,BR,346000,0,Cleveland Road,9
3,2,E06000024,0,206,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,3,E,27,10/30/2000,2000,174800,0,0,174,B3124,0,BR,346000,0,Cleveland Road,10
8,0,E06000024,2,197,South West,"East of Valley Road, North Weston",North Somerset,0,990021,1,13,E,21,10/30/2000,2000,174800,1,0,162,B3124,2,BR,346000,0,Cleveland Road,11
5,1,E06000024,0,211,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,6,E,17,10/30/2000,2000,174800,0,0,187,B3124,1,BR,346000,0,Cleveland Road,12
5,2,E06000024,0,219,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,8,E,29,10/30/2000,2000,174800,1,0,179,B3124,3,BR,346000,0,Cleveland Road,13
4,1,E06000024,0,236,South West,"East of Valley Road, North Weston",North Somerset,1,990021,0,9,E,40,10/30/2000,2000,174800,1,0,185,B3124,4,BR,346000,0,Cleveland Road,14
3,2,E06000024,1,283,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,6,E,23,10/30/2000,2000,174800,1,0,251,B3124,2,BR,346000,0,Cleveland Road,15
5,4,E06000024,0,387,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,8,E,27,10/30/2000,2000,174800,6,0,342,B3124,3,BR,346000,1,Cleveland Road,16
1,2,E06000024,0,292,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,1,E,25,10/30/2000,2000,174800,2,0,262,B3124,0,BR,346000,1,Cleveland Road,17
0,2,E06000024,0,184,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,0,E,10,10/30/2000,2000,174800,2,0,170,B3124,0,BR,346000,1,Cleveland Road,18
4,3,E06000024,0,276,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,7,W,26,10/30/2000,2000,174800,4,0,236,B3124,3,BR,346000,0,Cleveland Road,7
9,2,E06000024,3,398,South West,"East of Valley Road, North Weston",North Somerset,1,990021,0,15,W,30,10/30/2000,2000,174800,2,0,349,B3124,2,BR,346000,1,Cleveland Road,8
6,0,E06000024,0,216,South West,"East of Valley Road, North Weston",North Somerset,1,990021,0,11,W,31,10/30/2000,2000,174800,0,0,174,B3124,4,BR,346000,0,Cleveland Road,9
6,0,E06000024,1,203,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,10,W,30,10/30/2000,2000,174800,1,0,162,B3124,3,BR,346000,0,Cleveland Road,10
5,2,E06000024,0,192,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,8,W,30,10/30/2000,2000,174800,1,1,151,B3124,2,BR,346000,0,Cleveland Road,11
5,0,E06000024,0,211,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,7,W,36,10/30/2000,2000,174800,0,0,168,B3124,2,BR,346000,0,Cleveland Road,12
6,2,E06000024,0,251,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,9,W,32,10/30/2000,2000,174800,1,0,207,B3124,3,BR,346000,0,Cleveland Road,13
4,1,E06000024,0,212,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,10,W,43,10/30/2000,2000,174800,0,0,158,B3124,6,BR,346000,0,Cleveland Road,14
3,3,E06000024,0,218,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,5,W,26,10/30/2000,2000,174800,1,0,183,B3124,2,BR,346000,0,Cleveland Road,15
3,3,E06000024,0,328,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,5,W,39,10/30/2000,2000,174800,3,0,278,B3124,2,BR,346000,1,Cleveland Road,16
4,0,E06000024,0,442,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,4,W,36,10/30/2000,2000,174800,3,0,399,B3124,0,BR,346000,1,Cleveland Road,17
1,1,E06000024,0,264,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,1,W,18,10/30/2000,2000,174800,3,0,241,B3124,0,BR,346000,0,Cleveland Road,18
